time(millisecond);datetime(utc);latitude;longitude;height_above_takeoff(meters);height_above_ground_at_drone_location(meters);ground_elevation_at_drone_location(meters);altitude_above_seaLevel(meters);height_sonar(meters);speed(km/h);distance(meters);satellites;gpslevel;voltage(v);max_altitude(meters);max_ascent(meters);max_speed(km/h);max_distance(meters); xSpeed(km/h); ySpeed(km/h); zSpeed(km/h); compass_heading(degrees); pitch(degrees); roll(degrees);isPhoto;isVideo;rc_elevator;rc_aileron;rc_throttle;rc_rudder;gimbal_heading(degrees);gimbal_pitch(degrees);battery_percent;voltageCell1;voltageCell2;voltageCell3;voltageCell4;voltageCell5;voltageCell6;current(A);battery_temperature(c);altitude(meters);ascent(meters);flycStateRaw;flycState;message
202400;25.08.2021 07:05;53,20760996;22,7729401;47,5;48,52;108,940495;157,460495;9,1;0,36;12,0615;17;5;10,802;193,360495;83,4;20,196;26,1723;0,36;0;3,6;72,80;1,3;-2;0;1;1024;1024;749;1024;72,8;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,460495;47,5;6;P-GPS;
202500;25.08.2021 07:05;53,20761006;22,77294009;47,4;48,42;108,940495;157,360495;9,1;0;12,0691;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;2,88;72,60;1,2;-2,2;0;1;1024;1024;753;1064;72,8;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,360495;47,4;6;P-GPS;
202600;25.08.2021 07:05;53,20761001;22,77294001;47,4;48,42;108,940495;157,360495;9,1;0;12,0693;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;2,16;72,50;1,2;-3,7;0;1;1024;1024;748;1108;72,8;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,360495;47,4;6;P-GPS;
202700;25.08.2021 07:05;53,20761003;22,77294003;47,3;48,32;108,940495;157,260495;9,1;0;12,0703;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;1,8;72,60;1,3;-4,1;0;1;1024;1024;748;1113;72,9;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,260495;47,3;6;P-GPS;
202800;25.08.2021 07:05;53,20760998;22,77294023;47,3;48,32;108,940495;157,260495;9,1;0;12,0565;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;1,44;72,70;1,5;-4,5;0;1;1024;1024;745;1144;73,3;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,260495;47,3;6;P-GPS;
202900;25.08.2021 07:05;53,20760998;22,77294026;47,3;48,32;108,940495;157,260495;9,1;0;12,0552;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;1,08;73,10;1,3;-4,8;0;1;1024;1024;744;1171;73,8;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,260495;47,3;6;P-GPS;
203000;25.08.2021 07:05;53,20761014;22,7729401;47,3;48,32;108,940495;157,260495;9,1;0;12,0758;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;1,08;73,70;0,9;-5,1;0;1;1024;1024;744;1171;74,5;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,260495;47,3;6;P-GPS;
203100;25.08.2021 07:05;53,20761017;22,7729401;47,2;48,22;108,940495;157,160495;9,1;0;12,0771;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;1,08;74,50;0,6;-4,9;0;1;1024;1024;724;1287;75,5;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,160495;47,2;6;P-GPS;
203200;25.08.2021 07:05;53,20761012;22,77294021;47,2;48,22;108,940495;157,160495;9,1;0;12,0681;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;1,08;75,50;0,7;-5;0;1;1024;1024;749;1285;77,4;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,160495;47,2;6;P-GPS;
203300;25.08.2021 07:05;53,20761015;22,77294028;47,1;48,12;108,940495;157,060495;9,1;0;12,0678;17;5;10,802;193,360495;83,4;20,196;26,1723;0;0;1,44;77,40;1,4;-4,7;0;1;1024;1024;804;1231;79,6;-29,6;76;3,611;3,565;3,626;0;0;0;0;;157,060495;47,1;6;P-GPS;
203400;25.08.2021 07:05;53,20761016;22,77294032;47,1;48,12;108,940495;157,060495;9,1;0;12,0662;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;1,44;79,50;1,8;-4,3;0;1;1024;1024;809;1220;81,4;-29,6;76;3,597;3,546;3,607;0;0;0;0;;157,060495;47,1;6;P-GPS;
203500;25.08.2021 07:05;53,20761019;22,7729404;47;48,02;108,940495;156,960495;9,1;0;12,0651;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;1,08;81,30;2;-4,4;0;1;1024;1024;810;1219;82,8;-29,6;76;3,597;3,546;3,607;0;0;0;0;;156,960495;47;6;P-GPS;
203600;25.08.2021 07:05;53,20761016;22,77294042;47;48,02;108,940495;156,960495;9,1;0;12,0612;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;1,08;82,70;2,3;-4,5;0;1;1024;1024;1024;1024;84,3;-29,6;76;3,597;3,546;3,607;0;0;0;0;;156,960495;47;6;P-GPS;
203700;25.08.2021 07:05;53,20761019;22,7729405;47;48,01;108,950495;156,960495;9,1;0;12,0604;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;1,08;84,10;2,6;-4,6;0;1;1024;1024;1024;1024;85;-29,6;76;3,597;3,546;3,607;0;0;0;0;;156,960495;47;6;P-GPS;
203800;25.08.2021 07:05;53,20761042;22,77294054;46,9;47,91;108,950495;156,860495;9,1;0;12,0762;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;0,72;84,80;2,2;-4,1;0;1;1024;1024;1024;1024;85;-29,6;75;3,597;3,546;3,607;0;0;0;0;;156,860495;46,9;6;P-GPS;
203900;25.08.2021 07:05;53,20761049;22,7729406;46,9;47,91;108,950495;156,860495;9,1;0;12,0785;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;0,36;84,90;2,4;-4,1;0;1;1024;1024;1024;1024;85;-29,6;75;3,597;3,546;3,607;0;0;0;0;;156,860495;46,9;6;P-GPS;
204000;25.08.2021 07:05;53,20761055;22,77294075;46,9;47,92;108,940495;156,860495;9,1;0;12,076;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;0;84,90;2,9;-3,6;0;1;1024;1024;1024;1024;85;-29,6;75;3,597;3,546;3,607;0;0;0;0;;156,860495;46,9;6;P-GPS;
204100;25.08.2021 07:05;53,20761062;22,77294081;46,9;47,92;108,940495;156,860495;9,1;0;12,0786;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;0;84,90;3,1;-3,3;0;1;1024;1024;878;1024;85;-29,6;75;3,597;3,546;3,607;0;0;0;0;;156,860495;46,9;6;P-GPS;
204200;25.08.2021 07:05;53,20761064;22,7729408;46,9;47,92;108,940495;156,860495;9,1;0;12,0808;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;0;84,90;2,8;-3,5;0;1;1024;1024;751;1024;85;-29,6;75;3,597;3,546;3,607;0;0;0;0;;156,860495;46,9;6;P-GPS;
204300;25.08.2021 07:05;53,20761068;22,77294083;46,9;47,92;108,940495;156,860495;9,1;0;12,0829;17;5;10,75;193,360495;83,4;20,196;26,1723;0;0;0;84,90;2,5;-3,7;0;1;1024;1024;675;1024;85;-29,6;75;3,597;3,546;3,607;0;0;0;0;;156,860495;46,9;6;P-GPS;
204400;25.08.2021 07:05;53,20761082;22,77294098;46,9;47,92;108,940495;156,860495;9,1;0;12,0869;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;0,36;84,80;2,5;-4,6;0;1;1024;1024;662;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,860495;46,9;6;P-GPS;
204500;25.08.2021 07:05;53,20761088;22,77294103;46,9;47,92;108,940495;156,860495;9,1;0;12,0886;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;0,72;84,80;2,8;-4,5;0;1;1024;1024;647;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,860495;46,9;6;P-GPS;
204600;25.08.2021 07:05;53,20761089;22,77294075;46,8;47,82;108,940495;156,760495;9,1;0;12,1025;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;1,44;84,80;3;-3,9;0;1;1024;1024;647;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,760495;46,8;6;P-GPS;
204700;25.08.2021 07:05;53,20761095;22,77294076;46,8;47,82;108,940495;156,760495;9,1;0;12,1069;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,7;-3,7;0;1;1024;1024;646;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,760495;46,8;6;P-GPS;
204800;25.08.2021 07:05;53,20761102;22,7729407;46,7;47,72;108,940495;156,660495;9,1;0;12,1159;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;2,7;-3,5;0;1;1024;1024;649;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,660495;46,7;6;P-GPS;
204900;25.08.2021 07:05;53,20761108;22,77294068;46,6;47,62;108,940495;156,560495;9,1;0;12,1214;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;2,7;-3,2;0;1;1024;1024;649;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,560495;46,6;6;P-GPS;
205000;25.08.2021 07:05;53,20761111;22,77294059;46,6;47,62;108,940495;156,560495;9,1;0;12,128;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;2,6;-3,3;0;1;1024;1024;653;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,560495;46,6;6;P-GPS;
205100;25.08.2021 07:05;53,20761116;22,77294054;46,5;47,52;108,940495;156,460495;9,1;0;12,134;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;2,52;84,90;2,8;-3;0;1;1024;1024;653;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,460495;46,5;6;P-GPS;
205200;25.08.2021 07:05;53,20761147;22,77294034;46,4;47,43;108,930495;156,360495;9,1;0;12,1678;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;2,7;-2;0;1;1024;1024;653;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,360495;46,4;6;P-GPS;
205300;25.08.2021 07:05;53,2076115;22,77294022;46,4;47,43;108,930495;156,360495;9,1;0;12,1755;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;2,1;-2,5;0;1;1024;1024;635;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,360495;46,4;6;P-GPS;
205400;25.08.2021 07:05;53,20761125;22,77294005;46,3;47,33;108,930495;156,260495;9,1;0;12,1642;17;5;10,712;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;1,4;-4;0;1;1024;1024;630;1024;85;-29,6;75;3,576;3,531;3,605;0;0;0;0;;156,260495;46,3;6;P-GPS;
205500;25.08.2021 07:05;53,20761121;22,77293991;46,2;47,23;108,930495;156,160495;9,1;0;12,1673;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;1,2;-4,8;0;1;1024;1024;630;1024;85;-29,6;75;3,629;3,579;3,64;0;0;0;0;;156,160495;46,2;6;P-GPS;
205600;25.08.2021 07:05;53,20761102;22,77293974;46,2;47,23;108,930495;156,160495;9,1;0;12,161;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;1,2;-4,7;0;1;1024;1024;630;1024;85;-29,6;75;3,629;3,579;3,64;0;0;0;0;;156,160495;46,2;6;P-GPS;
205700;25.08.2021 07:05;53,20761098;22,77293963;46,1;47,13;108,930495;156,060495;9,1;0;12,1628;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;1,4;-4,6;0;1;1024;1024;630;1024;85;-29,6;75;3,629;3,579;3,64;0;0;0;0;;156,060495;46,1;6;P-GPS;
205800;25.08.2021 07:05;53,20761088;22,77293949;46;47,03;108,930495;155,960495;9,1;0;12,1621;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,52;84,90;1,4;-4,6;0;1;1024;1024;635;1024;85;-29,6;75;3,629;3,579;3,64;0;0;0;0;;155,960495;46;6;P-GPS;
205900;25.08.2021 07:05;53,20761084;22,77293939;46;47,03;108,930495;155,960495;9,1;0;12,1632;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,52;84,90;1,2;-4,8;0;1;1024;1024;638;1024;85;-29,6;75;3,629;3,579;3,64;0;0;0;0;;155,960495;46;6;P-GPS;
206000;25.08.2021 07:05;53,20761098;22,77293958;45,9;46,93;108,930495;155,860495;9,1;0;12,1656;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,52;84,90;1,5;-4,6;0;1;1024;1024;639;1024;85;-29,6;75;3,629;3,579;3,64;0;0;0;0;;155,860495;45,9;6;P-GPS;
206100;25.08.2021 07:05;53,20761097;22,77293953;45,8;46,83;108,930495;155,760495;9,1;0;12,1668;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,52;85,00;1,8;-4,5;0;1;1024;1024;643;1024;85;-29,6;75;3,629;3,579;3,64;0;0;0;0;;155,760495;45,8;6;P-GPS;
206200;25.08.2021 07:05;53,20761091;22,77293928;45,8;46,83;108,930495;155,760495;9,1;0;12,1738;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;1,7;-4,4;0;1;1024;1024;645;1024;85;-29,5;75;3,629;3,579;3,64;0;0;0;0;;155,760495;45,8;6;P-GPS;
206300;25.08.2021 07:05;53,20761091;22,77293922;45,7;46,73;108,930495;155,660495;9,1;0;12,1768;17;5;10,848;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;1,9;-3,9;0;1;1024;1024;651;1024;85;-29,5;75;3,629;3,579;3,64;0;0;0;0;;155,660495;45,7;6;P-GPS;
206400;25.08.2021 07:05;53,20761085;22,77293911;45,6;46,63;108,930495;155,560495;9,1;0;12,1776;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;1,8;-3,6;0;1;1024;1024;652;1024;85;-29,5;75;3,621;3,567;3,628;0;0;0;0;;155,560495;45,6;6;P-GPS;
206500;25.08.2021 07:05;53,20761086;22,77293906;45,6;46,63;108,930495;155,560495;9,1;0;12,1803;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;1,7;-3,5;0;1;1024;1024;655;1024;85;-29,5;75;3,621;3,567;3,628;0;0;0;0;;155,560495;45,6;6;P-GPS;
206600;25.08.2021 07:05;53,20761092;22,77293926;45,5;46,53;108,930495;155,460495;9,1;0;12,1761;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;2;-3,3;0;1;1024;1024;657;1024;85;-29,4;75;3,621;3,567;3,628;0;0;0;0;;155,460495;45,5;6;P-GPS;
206700;25.08.2021 07:05;53,20761092;22,77293923;45,4;46,43;108,930495;155,360495;9,1;0;12,1777;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;1,5;-3,5;0;1;1024;1024;675;1024;85;-29,4;75;3,621;3,567;3,628;0;0;0;0;;155,360495;45,4;6;P-GPS;
206800;25.08.2021 07:05;53,2076109;22,77293917;45,4;46,43;108,930495;155,360495;9,1;0;12,1788;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;85,10;1,5;-3,9;0;1;1024;1024;677;1024;85;-29,3;75;3,621;3,567;3,628;0;0;0;0;;155,360495;45,4;6;P-GPS;
206900;25.08.2021 07:05;53,20761092;22,77293916;45,3;46,33;108,930495;155,260495;9,1;0;12,1807;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;85,10;2,1;-3,7;0;1;1024;1024;677;1024;85;-29,1;75;3,621;3,567;3,628;0;0;0;0;;155,260495;45,3;6;P-GPS;
207000;25.08.2021 07:05;53,20761109;22,77293924;45,3;46,33;108,930495;155,260495;9,1;0;12,1903;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;85,10;2,6;-2,5;0;1;1024;1024;677;1024;85;-29;75;3,621;3,567;3,628;0;0;0;0;;155,260495;45,3;6;P-GPS;
207100;25.08.2021 07:05;53,20761113;22,77293923;45,2;46,23;108,930495;155,160495;9,1;0;12,1939;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;85,10;2,5;-2,5;0;1;1024;1024;677;1024;85;-28,8;75;3,621;3,567;3,628;0;0;0;0;;155,160495;45,2;6;P-GPS;
207200;25.08.2021 07:05;53,20761097;22,77293914;45,1;46,13;108,930495;155,060495;9,1;0;12,1859;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2,2;-3,1;0;1;1024;1024;677;1024;85;-28,6;75;3,621;3,567;3,628;0;0;0;0;;155,060495;45,1;6;P-GPS;
207300;25.08.2021 07:05;53,20761099;22,77293913;45,1;46,13;108,930495;155,060495;9,1;0;12,1878;17;5;10,816;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;3,1;-3,4;0;1;1024;1024;677;1024;85;-28,4;75;3,621;3,567;3,628;0;0;0;0;;155,060495;45,1;6;P-GPS;
207400;25.08.2021 07:05;53,20761125;22,77293912;45;46,03;108,930495;154,960495;9,1;0;12,208;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;3,1;-2,8;0;1;1024;1024;678;1024;85;-28,2;75;3,616;3,568;3,631;0;0;0;0;;154,960495;45;6;P-GPS;
207500;25.08.2021 07:05;53,20761128;22,77293907;44,9;45,93;108,930495;154,860495;9,1;0;12,213;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;2,6;-2,9;0;1;1024;1024;678;1024;85;-28;75;3,616;3,568;3,631;0;0;0;0;;154,860495;44,9;6;P-GPS;
207600;25.08.2021 07:05;53,20761119;22,77293922;44,9;45,93;108,930495;154,860495;9,1;0;12,1986;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;2,7;-3;0;1;1024;1024;678;1024;85;-27,8;75;3,616;3,568;3,631;0;0;0;0;;154,860495;44,9;6;P-GPS;
207700;25.08.2021 07:05;53,20761121;22,77293919;44,8;45,83;108,930495;154,760495;9,1;0;12,2018;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,1;-3,3;0;1;1024;1024;677;1024;85;-27,6;75;3,616;3,568;3,631;0;0;0;0;;154,760495;44,8;6;P-GPS;
207800;25.08.2021 07:05;53,2076113;22,77293901;44,8;45,83;108,930495;154,760495;9,1;0;12,2176;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2;-2,7;0;1;1024;1024;677;1024;85;-27,4;75;3,616;3,568;3,631;0;0;0;0;;154,760495;44,8;6;P-GPS;
207900;25.08.2021 07:05;53,20761133;22,77293897;44,7;45,73;108,930495;154,660495;9,1;0;12,2215;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,4;-2,6;0;1;1024;1024;677;1024;85;-27,2;75;3,616;3,568;3,631;0;0;0;0;;154,660495;44,7;6;P-GPS;
208000;25.08.2021 07:05;53,20761126;22,77293891;44,7;45,73;108,930495;154,660495;9,1;0;12,2188;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2,3;-3,2;0;1;1024;1024;677;1024;85;-27;75;3,616;3,568;3,631;0;0;0;0;;154,660495;44,7;6;P-GPS;
208100;25.08.2021 07:05;53,20761127;22,77293888;44,6;45,63;108,930495;154,560495;9,1;0;12,2208;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,2;-3,4;0;1;1024;1024;677;1024;85;-26,8;75;3,616;3,568;3,631;0;0;0;0;;154,560495;44,6;6;P-GPS;
208200;25.08.2021 07:05;53,20761136;22,77293902;44,5;45,53;108,930495;154,460495;9,1;0;12,2216;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;2,6;-3,1;0;1;1024;1024;677;1024;85;-26,6;75;3,616;3,568;3,631;0;0;0;0;;154,460495;44,5;6;P-GPS;
208300;25.08.2021 07:05;53,20761138;22,77293902;44,5;45,53;108,930495;154,460495;9,1;0;12,223;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;3;-3,1;0;1;1024;1024;678;1024;85;-26,4;75;3,616;3,568;3,631;0;0;0;0;;154,460495;44,5;6;P-GPS;
208400;25.08.2021 07:05;53,20761117;22,77293907;44,5;45,53;108,930495;154,460495;9,1;0;12,2043;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,8;-3,3;0;1;1024;1024;678;1024;85;-26,2;75;3,623;3,577;3,634;0;0;0;0;;154,460495;44,5;6;P-GPS;
208500;25.08.2021 07:05;53,20761116;22,77293906;44,4;45,43;108,930495;154,360495;9,1;0;12,2044;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;2,16;84,90;2,7;-3,4;0;1;1024;1024;678;1024;85;-26;75;3,623;3,577;3,634;0;0;0;0;;154,360495;44,4;6;P-GPS;
208600;25.08.2021 07:05;53,20761131;22,77293905;44,3;45,33;108,930495;154,260495;9,1;0;12,2167;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;2,16;85,00;2,3;-3,1;0;1;1024;1024;677;1024;85;-25,8;75;3,623;3,577;3,634;0;0;0;0;;154,260495;44,3;6;P-GPS;
208700;25.08.2021 07:05;53,20761131;22,77293902;44,3;45,33;108,930495;154,260495;9,1;0;12,2178;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2,2;-3,4;0;1;1024;1024;678;1024;85;-25,6;75;3,623;3,577;3,634;0;0;0;0;;154,260495;44,3;6;P-GPS;
208800;25.08.2021 07:05;53,20761113;22,77293917;44,2;45,23;108,930495;154,160495;9,1;0;12,1967;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2,3;-3,7;0;1;1024;1024;683;1024;85;-25,4;75;3,623;3,577;3,634;0;0;0;0;;154,160495;44,2;6;P-GPS;
208900;25.08.2021 07:05;53,20761112;22,77293918;44,2;45,23;108,930495;154,160495;9,1;0;12,1957;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2,3;-3,6;0;1;1024;1024;688;1024;85;-25,2;75;3,623;3,577;3,634;0;0;0;0;;154,160495;44,2;6;P-GPS;
209000;25.08.2021 07:05;53,20761115;22,77293905;44,1;45,13;108,930495;154,060495;9,1;0;12,2034;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2;-3,8;0;1;1024;1024;690;1024;85;-25;75;3,623;3,577;3,634;0;0;0;0;;154,060495;44,1;6;P-GPS;
209100;25.08.2021 07:05;53,20761115;22,77293905;44,1;45,13;108,930495;154,060495;9,1;0;12,2038;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;1,8;-3,8;0;1;1024;1024;715;1024;85;-24,8;75;3,623;3,577;3,634;0;0;0;0;;154,060495;44,1;6;P-GPS;
209200;25.08.2021 07:05;53,20761121;22,77293925;44;45,03;108,930495;153,960495;9,1;0;12,1987;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;2,3;-3,2;0;1;1024;1024;713;1024;85;-24,6;75;3,623;3,577;3,634;0;0;0;0;;153,960495;44;6;P-GPS;
209300;25.08.2021 07:05;53,20761122;22,77293927;43,9;44,93;108,930495;153,860495;9,1;0;12,199;17;5;10,834;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,4;-2,7;0;1;1024;1024;712;1024;85;-24,6;75;3,623;3,577;3,634;0;0;0;0;;153,860495;43,9;6;P-GPS;
209400;25.08.2021 07:05;53,20761108;22,77293894;43,9;44,93;108,930495;153,860495;9,1;0;12,2033;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;1,7;-3,5;0;1;1024;1024;705;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,860495;43,9;6;P-GPS;
209500;25.08.2021 07:05;53,20761106;22,77293891;43,8;44,83;108,930495;153,760495;9,1;0;12,2031;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;1,6;-3,9;0;1;1024;1024;704;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,760495;43,8;6;P-GPS;
209600;25.08.2021 07:05;53,20761103;22,77293889;43,8;44,83;108,930495;153,760495;9,1;0;12,2017;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;1,5;-4,1;0;1;1024;1024;703;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,760495;43,8;6;P-GPS;
209700;25.08.2021 07:05;53,20761102;22,77293887;43,7;44,73;108,930495;153,660495;9,1;0;12,202;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;1,5;-4,2;0;1;1024;1024;705;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,660495;43,7;6;P-GPS;
209800;25.08.2021 07:05;53,20761089;22,77293876;43,7;44,73;108,930495;153,660495;9,1;0;12,1974;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;1,8;-3,9;0;1;1024;1024;710;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,660495;43,7;6;P-GPS;
209900;25.08.2021 07:05;53,2076109;22,77293876;43,6;44,63;108,930495;153,560495;9,1;0;12,1979;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,1;-3,2;0;1;1024;1024;711;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,560495;43,6;6;P-GPS;
210000;25.08.2021 07:05;53,20761083;22,77293856;43,6;44,63;108,930495;153,560495;9,1;0;12,2025;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;2,1;-3,1;0;1;1024;1024;708;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,560495;43,6;6;P-GPS;
210100;25.08.2021 07:05;53,20761081;22,77293853;43,5;44,53;108,930495;153,460495;9,1;0;12,2021;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;1,6;-3,7;0;1;1024;1024;707;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,460495;43,5;6;P-GPS;
210200;25.08.2021 07:05;53,20761067;22,77293831;43,5;44,53;108,930495;153,460495;9,1;0;12,2019;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;1,4;-4,4;0;1;1024;1024;707;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,460495;43,5;6;P-GPS;
210300;25.08.2021 07:05;53,20761064;22,77293829;43,4;44,43;108,930495;153,360495;9,1;0;12,2006;17;5;10,827;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;1,8;-4,3;0;1;1024;1024;707;1024;85;-24,6;75;3,621;3,573;3,633;0;0;0;0;;153,360495;43,4;6;P-GPS;
210400;25.08.2021 07:05;53,20761083;22,7729384;43,4;44,43;108,930495;153,360495;9,1;0;12,2096;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;85,00;1,9;-4,3;0;1;1024;1024;707;1024;85;-24,6;75;3,618;3,569;3,628;0;0;0;0;;153,360495;43,4;6;P-GPS;
210500;25.08.2021 07:05;53,20761083;22,7729384;43,3;44,33;108,930495;153,260495;9,1;0;12,21;17;5;10,815;193,360495;83,4;20,196;26,1723;0;0;1,8;84,90;1,9;-4,2;0;1;1024;1024;719;1024;85;-24,6;75;3,618;3,569;3,628;0;0;0;0;;153,260495;43,3;6;P-GPS;
